productid,imageid,prdtypecode,file_size_kb
278586710,977662102,2705,7.0966796875
2998368215,1182132850,60,19.384765625
138769649,956393387,2522,22.1748046875
436104424,1008177298,2280,37.1787109375
228004508,1213413929,10,15.1474609375
3837522361,1251091279,2060,36.001953125
1443323483,1100216685,2280,43.0146484375
4229979897,1322474382,2585,18.9541015625
4037083982,1278797961,1920,13.482421875
4017685589,1285876532,1300,18.4248046875
1335647251,1074404360,1940,8.3935546875
121607338,876357625,10,34.8359375
2161854804,1129100567,2403,38.6025390625
4157460382,1303120516,1300,8.0849609375
3883457038,1258674580,1280,24.1298828125
231449986,1121672223,2583,30.51953125
981974849,1051871258,2522,7.2841796875
2983704951,1178273706,2522,32.8017578125
4057540510,1282522494,1300,25.404296875
3684622664,1234458406,2403,18.5341796875
1824821253,1104107466,1140,46.0048828125
294173613,1081195203,2705,20.9150390625
3382587310,1209717629,2583,13.7373046875
1229431377,1069231576,10,82.357421875
1490777397,1083945667,2060,26.0830078125
278580884,977999046,2705,32.369140625
201135078,1205730164,2522,15.53125
4250700207,1328683069,1280,20.0517578125
3944540609,1267973133,2060,40.6572265625
4053387463,1282185935,1180,24.5341796875
3308813803,1308062685,10,62.42578125
4041457393,1279764384,1300,27.2939453125
4089927365,1289808806,1300,16.8212890625
3814292114,1248212733,2060,17.6083984375
1739549441,1101057886,1140,27.291015625
4217851119,1318334029,50,32.5205078125
5215762,161489630,1140,54.3173828125
1835162948,1104618532,1281,22.9814453125
1376271939,1077757612,2705,10.3427734375
221695114,956411524,2522,38.005859375
1473216525,1117564531,2705,13.662109375
3953952663,1268893960,2060,34.419921875
3270199630,1238003642,2705,25.8134765625
2497396471,1242870523,2705,20.134765625
3205647126,1197337576,2462,41.5380859375
3748211037,1266352753,1280,43.5400390625
3887628821,1259329364,1920,36.6044921875
614657605,1031868291,2060,32.5419921875
1910373135,1238948719,1920,44.5322265625
268056109,973161304,2583,17.57421875
1133038115,1066245381,10,32.6826171875
166287762,920340703,2403,20.56640625
4182227123,1310231066,1560,17.0
1967742932,1117103697,2705,4.7578125
3689639096,1235518802,1280,20.4833984375
440554010,1009237634,2280,19.1630859375
3900664948,1261870020,2220,32.8388671875
56821229,682750533,1140,21.09765625
2116005317,1152216715,2280,68.9794921875
3979577843,1271698096,2060,49.443359375
3313307693,1206219573,2583,21.1630859375
90848189,857093741,1160,44.6396484375
3993063566,1273798920,1320,10.8173828125
3920564098,1264345029,2585,8.1826171875
2922088,857749591,40,27.0302734375
2724076386,1185806178,1302,7.359375
3716581821,1237182544,2060,37.5810546875
3855160861,1253149091,2582,24.078125
4160988600,1304182324,2522,15.193359375
2063606639,1124334900,2705,12.177734375
3798825313,1246390900,2220,9.8212890625
4221620065,1320927957,2582,41.5771484375
100512277,861852533,1140,19.6767578125
1952785053,1192286089,1140,19.2685546875
291308361,1010250368,1280,32.3779296875
3756522856,1241390917,1140,5.611328125
3925271844,1264853627,2582,10.294921875
3850328859,1252628084,2583,50.89453125
3170638494,1195469399,50,27.494140625
4160931336,1304067408,2522,14.41796875
3675575481,1233220113,2403,37.3427734375
2124547608,1127524425,2583,13.763671875
4224248556,1320370187,1920,24.69140625
1352104422,1075732973,10,46.4423828125
91836923,925998643,2280,51.013671875
207151297,941622181,2583,6.5078125
4200115127,1313786023,2060,18.0546875
4004157645,1275385496,1920,47.2236328125
138746395,940547893,2522,9.63671875
3990157297,1272684972,2060,17.044921875
4232485210,1323017051,1140,35.13671875
1331365254,1074164004,1320,22.1796875
2199079797,1131253014,2403,27.69140625
64476199,875856073,2280,36.4140625
88384456,855765841,2280,28.619140625
1173353276,1066930639,2583,20.9658203125
1512591226,1086467180,2280,35.1435546875
4189044243,1311755458,2060,15.248046875
4250678300,1328272630,1280,26.927734375
4196123914,1312797163,1180,13.7314453125
2825403914,1166860469,1302,31.3681640625
516406728,1019332789,1281,52.4677734375
1821555496,1103908255,1560,24.419921875
1544272467,1274222161,10,33.5400390625
190422830,933414249,1160,39.408203125
3155065917,1241683258,1160,31.9365234375
929451,887220512,40,23.720703125
2823853901,1167719676,1301,10.65625
4104760945,1293353094,40,19.0859375
2832752249,1190253331,2583,16.8232421875
4010221379,1275998343,1302,24.419921875
2999580902,1181025698,2585,10.2236328125
4179420543,1309079110,1560,40.8642578125
3875044207,1256956583,2060,7.4404296875
3893329047,1260304402,2583,22.7177734375
4153117470,1301721933,1560,22.396484375
1332320295,1074388343,1280,9.23046875
3989829295,1272608144,2060,8.9169921875
149017615,966674130,1160,49.2646484375
282093054,979521474,2585,19.6650390625
3971922840,1270520412,2220,27.4638671875
4012248868,1276348811,2583,18.103515625
3857173117,1253519573,2583,20.388671875
187396867,937164559,1140,29.142578125
191890537,934204025,1281,36.5458984375
464100988,1013242713,1180,46.5576171875
1832559,42668430,40,32.7880859375
516355507,1019265708,1280,16.35546875
195817608,936418136,2522,4.923828125
290893861,985464016,1300,22.1416015625
2724422325,1160535343,2403,33.703125
4061620373,1283862762,2582,18.90625
4104905775,1291932589,2403,25.341796875
1078655960,1057399055,2403,21.2685546875
1657120111,1096612023,2403,13.6865234375
4236542705,1325992166,1140,14.068359375
3582303352,1223582839,1560,10.466796875
2123813520,1127517746,2462,26.859375
4190166918,1311862916,10,22.89453125
569723067,1027018623,2280,32.6572265625
4151266490,1301608553,1560,15.9267578125
440488822,1009210364,1160,48.412109375
4202304454,1314539141,2585,9.6357421875
3923834932,1264142501,2403,24.169921875
4046438873,1280707320,1300,9.2099609375
4182114207,1311001240,1280,21.826171875
53999416,568198981,2280,30.0869140625
240975206,962503606,2403,36.6796875
1697270203,1099240320,2705,12.962890625
4120379930,1293732641,2522,17.9501953125
270712053,1010589036,40,38.728515625
4233734928,1323642456,2060,22.509765625
3893195657,1260284424,1300,9.2099609375
1733167371,1100587800,2060,22.615234375
3797081660,1246110453,2582,15.814453125
1388103668,1077955474,2403,13.6171875
3978108187,1271572162,1560,32.619140625
4037127267,1279341727,1920,49.3056640625
535993214,1023325240,2522,8.0673828125
3039408971,1186811311,2060,30.4189453125
204666192,940644633,2403,24.0634765625
3955090104,1269000682,2060,39.8330078125
3969948875,1274895256,2583,22.666015625
876472547,1069221847,10,17.5615234375
68595482,835167382,1160,32.171875
3992552325,1273280774,1920,62.8671875
67259351,894667457,10,62.9853515625
4055222193,1282080506,1560,21.7587890625
120293062,876014232,10,31.1572265625
3397444511,1211398253,1320,17.6123046875
4112603770,1299351208,40,4.65625
3943148302,1267483117,2585,14.576171875
3742525426,1239950275,2403,46.138671875
3837521909,1251085017,2060,24.546875
3910597735,1262943750,1920,38.61328125
3939966768,1266736721,1320,29.9814453125
4171233074,1307340098,2522,13.474609375
4200869198,1316102336,60,24.6376953125
4044581562,1280345535,2585,26.50390625
3589432383,1225361158,2905,30.6884765625
3663488864,1232860617,1160,24.01171875
656129298,1122799160,2705,12.7138671875
2408100728,1140736803,1281,23.62890625
48459853,854303404,10,39.4609375
3992788315,1273755214,1920,31.1298828125
2886124633,1239448079,1560,13.7412109375
3981208196,1271792093,1940,21.0009765625
3776684006,1243844268,1302,20.392578125
2501765346,1146004974,2280,55.6416015625
679913105,1034656535,10,16.48828125
2136132636,1128063069,2705,15.685546875
3796900965,1246056165,2585,26.8876953125
186319345,931781570,1160,27.9248046875
51059697,497499830,2280,26.2998046875
3973779824,1270731494,2582,9.96484375
856796465,1044178853,2403,29.5751953125
4159071306,1303630094,2522,15.9501953125
4023545793,1277559091,1560,30.376953125
3732686023,1239083072,1560,34.369140625
3941581086,1267072914,2583,4.9755859375
4216391272,1317999688,1920,14.3212890625
2861696444,1168579778,1320,15.361328125
1068824885,1141129412,2705,16.6767578125
208686946,946699877,2583,7.986328125
4200876497,1316185118,60,18.2216796875
207258103,941678756,2583,14.9453125
3665608678,1232556318,2583,23.2255859375
4108563132,1292751613,2060,40.98046875
3797493830,1246253639,40,34.3583984375
4074712792,1287040020,1300,29.9404296875
4182233037,1310309726,1560,41.720703125
569741113,1026948717,2280,29.076171875
3929900559,1265215428,2583,13.0107421875
112710408,874538440,40,46.830078125
1180172815,1164043082,2705,16.2587890625
3811457366,1247561188,2585,35.3564453125
3008041243,1182840180,2403,12.7734375
6799519,251530874,1160,12.7783203125
4153221225,1301850454,2060,37.125
3908155815,1262428020,1280,12.2685546875
569743300,1026961173,2280,34.30078125
74534070,998133615,10,6.1474609375
1832986981,1113097250,1320,14.5234375
4200869668,1316104697,60,27.9736328125
285199373,981837094,1300,27.63671875
401083312,1004032776,2060,23.1826171875
3719703430,1237422096,50,15.423828125
4222997565,1321450049,2582,11.130859375
4231696958,1323320855,1302,45.92578125
3868439860,1255485547,2060,43.880859375
1987347630,1190251103,2583,5.2470703125
3908644310,1262583023,1300,8.26953125
3309588420,1205739995,2403,40.166015625
4151259744,1301450174,1560,37.5029296875
3980363792,1271766408,2583,22.11328125
260185895,970759601,10,29.453125
3724396413,1237948143,2403,49.88671875
4061597597,1283676024,2582,13.78125
1488800723,1083714569,2583,53.4384765625
85224327,853996215,1160,19.9443359375
3284725299,1204602697,1160,37.0810546875
201159404,938780534,2585,21.001953125
136255806,890156154,1301,18.607421875
92068297,857970515,1280,29.0947265625
3798934094,1246418205,2583,27.91796875
4236298258,1324212044,1302,18.921875
123046833,1036349568,1160,40.4072265625
1809710632,1102978950,1160,37.1796875
2870813701,1169115486,2403,46.9453125
2089411558,1254423907,10,32.1865234375
808456876,1040128022,2522,28.69921875
1583009929,1092458817,2705,12.9052734375
2998598372,1180942240,2462,31.591796875
2016605301,1120661358,40,9.2373046875
3312189761,1205825837,2583,15.4755859375
248063698,964742560,2462,9.8076171875
473938634,1014675554,2280,22.9853515625
902725029,1047355129,50,21.765625
3067034440,1188522009,2585,16.6044921875
3999382458,1274392834,2583,23.0029296875
4145102458,1300145796,2522,4.90234375
111177704,897232143,10,36.41796875
3787416245,1244908812,1560,54.0693359375
297601430,990555143,2403,42.8994140625
4214539655,1317689147,2060,54.9990234375
3992610685,1273306626,1920,42.240234375
4071503013,1285919291,1140,29.373046875
1936975428,1041380513,2060,12.5380859375
3785187999,1244541286,2583,52.021484375
463992941,1013098109,1301,14.2265625
3406804578,1211643050,2905,22.935546875
2844142284,1167713821,40,47.08984375
4189044898,1311994134,2060,18.720703125
4006517699,1275658499,1281,28.5302734375
3939858804,1266719113,1320,24.4404296875
4231862047,1323578539,1920,31.8408203125
166682021,920503767,1281,48.267578125
3819980441,1249535067,2583,4.689453125
2541818762,1148840041,1280,41.1328125
211186170,948476867,1180,15.7451171875
1161960028,1095855146,1140,48.669921875
4122553567,1294186982,1300,29.4677734375
3898733214,1261325585,1280,17.8955078125
1657064318,1096607694,2585,14.7451171875
4045004689,1280499824,1280,25.6689453125
4199252252,1313511125,40,19.3603515625
189458254,932898730,2462,36.638671875
803670702,1039846065,2403,27.91015625
102360914,862580828,1280,15.3447265625
4236042532,1324128998,1302,40.0517578125
17378230,987296107,1160,47.833984375
297712460,990638517,2522,18.9208984375
3986437933,1272031912,2220,63.6376953125
4231409934,1323013843,1300,27.5458984375
3893191829,1260265008,1300,28.3642578125
114507266,872099121,10,12.365234375
1928285179,1113763761,1302,23.013671875
80140541,848876281,2403,31.0703125
4061584057,1283545263,2582,48.4912109375
68086655,834767437,1280,19.8740234375
1204725881,1068867603,2522,15.4677734375
4093146590,1290357645,1160,48.9384765625
373639581,1002143274,1301,11.0869140625
1563620695,1092119709,2585,16.2509765625
3578478204,1223044369,1302,35.595703125
3942853529,1267425766,2583,6.29296875
2825211730,1167067756,2280,38.2431640625
3969948684,1270219333,2583,25.9443359375
2361155940,1188360791,1280,50.0078125
3812644285,1247693430,1560,16.619140625
821098492,1041261322,1160,50.63671875
4145174371,1300201362,2060,19.05859375
3871039275,1255745682,1920,40.78125
877696242,1046696499,1302,19.57421875
4050741946,1281962474,1300,5.98828125
1566418965,1090969455,1280,40.6533203125
2012330392,1235704562,2705,25.447265625
2120978352,1127341663,2403,32.05859375
95836954,912210962,2280,47.396484375
547069246,1060397313,10,12.263671875
2110021219,1126893285,2403,11.03125
505658949,1017330204,1300,25.8330078125
3608192874,1227396583,1280,36.3095703125
4209052492,1316301610,2060,66.5537109375
278561355,977934331,2705,27.8095703125
2958499710,1176503844,2583,13.193359375
4063203851,1283909411,1280,31.41015625
262164859,971429440,2522,15.3662109375
4061578581,1283458752,2582,39.6533203125
1876686944,1190258088,2583,14.4462890625
3976840523,1271257370,50,31.4267578125
47724976,867524129,2280,31.294921875
3842785666,1251481880,1300,12.822265625
134992497,888789726,1160,34.931640625
2677318239,1156760398,2220,10.9072265625
2375039130,1167672473,1140,33.0068359375
142086590,894354891,1320,12.734375
790498673,1039129247,2403,33.8671875
3423566764,1212361588,1920,14.2041015625
3881705521,1257533297,1560,30.3466796875
1159613858,1066541696,1180,32.2392578125
2015760452,1120614166,50,32.3935546875
1086368331,1058147282,40,8.9619140625
4125633465,1295220421,2583,13.970703125
1352146052,1075758922,2583,21.9853515625
2110959,105764330,2280,46.494140625
3750282864,1240871642,2705,28.1064453125
207258159,941677178,2583,8.3134765625
435011184,1007494861,2280,39.7314453125
1155812436,1092476439,10,17.25
1388732783,1077979637,2280,44.326171875
139811491,892570642,10,22.794921875
979415132,1051559397,1160,51.677734375
4177867279,1308904426,2522,28.68359375
3773604794,1243370313,1320,15.169921875
461230870,1015189267,1281,14.8388671875
3642316020,1230839179,2403,32.43359375
3928112295,1265194391,1940,16.6845703125
3347347695,1207864019,2060,5.3076171875
1962189101,1116559375,1140,7.177734375
3228903607,1199385174,1280,19.2314453125
569550629,1026797084,2280,32.890625
3883414026,1257997712,1280,24.666015625
351615005,999988537,10,56.8642578125
3756593642,1241408912,1140,4.45703125
3898724277,1261415526,1301,14.5302734375
2940640447,1174593285,2583,11.4423828125
2718997058,1159752028,50,16.8681640625
1036569603,1053691445,2583,14.548828125
1792750487,1102241599,2522,6.65234375
4165064551,1305327553,1300,24.1865234375
2958145986,1176472619,2462,52.58203125
3182722362,1196212700,2583,25.365234375
4210960964,1316945771,2060,49.9833984375
4037093532,1279114351,1920,40.65625
2361154841,1219720512,1302,33.6123046875
2940639469,1174589357,2583,28.505859375
103520995,863096714,2522,6.0830078125
435156153,1007632029,2280,21.0087890625
1048003591,1054748796,2583,13.0078125
3872872577,1255982774,1560,11.1279296875
229048283,958701087,2280,47.109375
1129664811,1063654878,1140,13.580078125
4010222766,1276011909,1302,28.0107421875
67432997,1017659008,10,9.05859375
3470007340,1215334149,1302,26.6875
140392886,893019481,1300,17.4853515625
569979946,1027172239,2280,36.9501953125
2140564041,1128293807,1320,19.9853515625
1962696891,1116764449,2705,20.3427734375
933716066,1047874169,2522,43.49609375
3988483879,1272248581,1940,17.6650390625
4017745588,1276974726,2060,45.1005859375
853455940,1043841363,2583,25.0
59194462,717301461,10,38.259765625
6342052,216810030,1160,51.7529296875
1299688315,1072013940,10,39.2578125
4141662064,1299530260,40,13.0947265625
3898722054,1261409414,1301,24.1533203125
279915289,978671642,1140,43.1513671875
4057547211,1282559889,1300,17.0771484375
877467619,1046680878,2403,36.1875
1508416295,1086094309,2583,50.4541015625
3831364257,1250268378,2583,42.302734375
4111167553,1297788582,40,11.5458984375
3918022999,1263701251,2220,28.25
278548075,977868377,2705,47.1826171875
3929890030,1265206127,2583,39.025390625
2903915570,1171092069,2403,27.173828125
3898707806,1261173339,2583,24.8359375
3914718102,1263166531,2403,32.892578125
